game_id,date,home_team,away_team,home_score,away_score,home_win,league,attendance,away_3p_attempts,away_3p_made,away_3p_pct,away_assists,away_blocks,away_fg_attempts,away_fg_made,away_fg_pct,away_fouls,away_ft_attempts,away_ft_made,away_ft_pct,away_q1,away_q2,away_q3,away_q4,away_rebounds,away_rest_days,away_steals,away_travel_distance,away_turnovers,defensive_rating,home_3p_attempts,home_3p_made,home_3p_pct,home_assists,home_blocks,home_fg_attempts,home_fg_made,home_fg_pct,home_fouls,home_ft_attempts,home_ft_made,home_ft_pct,home_q1,home_q2,home_q3,home_q4,home_rebounds,home_rest_days,home_steals,home_travel_distance,home_turnovers,offensive_rating,overtime,pace,pace_estimate,point_diff,processed_at,referees,season,total_points,true_shooting_pct,venue
game_-1203777528375780024,2026-01-28,KK Buducnost,C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.114482,Unknown,2024-25,4047,,Unknown
game_8663233625424543130,2026-01-28,KK Buducnost,C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.114572,Unknown,2024-25,4049,,Unknown
game_6736970689867379051,2026-01-28,KK Buducnost,C,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.114661,Unknown,2024-25,4051,,Unknown
game_3809318733157534513,2026-01-28,Promitheas,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.114750,Unknown,2024-25,4043,,Unknown
game_1493906036409601644,2026-01-28,Promitheas,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.114855,Unknown,2024-25,4045,,Unknown
game_1844420933765760379,2026-01-28,Olimpia Milano,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.115013,Unknown,2024-25,4043,,Unknown
game_8883754521393022984,2026-01-28,KK Buducnost,F,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.115102,Unknown,2024-25,4043,,Unknown
game_2602044918251450301,2026-01-28,KK Neptunas,F,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.115192,Unknown,2024-25,4051,,Unknown
game_8150355450587676285,2026-01-28,AS Monaco Basket,F,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.115280,Unknown,2024-25,4047,,Unknown
game_-5185565163089307035,2026-01-28,AS Monaco Basket,F,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.115392,Unknown,2024-25,4049,,Unknown
game_-7517158867665429948,2026-01-28,AS Monaco Basket,F,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.115497,Unknown,2024-25,4051,,Unknown
game_-7095236701098316513,2026-01-28,KK Cedevita Junior,C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.115594,Unknown,2024-25,4049,,Unknown
game_-4658773616817071249,2026-01-28,Bursaspor,F,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.115683,Unknown,2024-25,4045,,Unknown
game_-8483136758539450936,2026-01-28,Real Madrid,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.115771,Unknown,2024-25,4043,,Unknown
game_7741201794293609019,2026-01-28,Real Madrid,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.115860,Unknown,2024-25,4045,,Unknown
game_-1909697308541632580,2026-01-28,Real Madrid,C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.115947,Unknown,2024-25,4047,,Unknown
game_-5304720592848965290,2026-01-28,Real Madrid,C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.116035,Unknown,2024-25,4049,,Unknown
game_-580971899370451029,2026-01-28,Real Madrid,C,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.116129,Unknown,2024-25,4051,,Unknown
game_859256419668668457,2026-01-28,Derthona Tortona,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.116218,Unknown,2024-25,4043,,Unknown
game_-1351586276416443338,2026-01-28,Derthona Tortona,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.116354,Unknown,2024-25,4045,,Unknown
game_1410986562832301590,2026-01-28,Cluj-Napoca,F,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.116522,Unknown,2024-25,4051,,Unknown
game_-3897339437258098275,2026-01-28,Real Madrid,F,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.116677,Unknown,2024-25,4043,,Unknown
game_8574587416656848790,2026-01-28,Wolves Vilnius,F,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.116788,Unknown,2024-25,4047,,Unknown
game_-4731812083325800227,2026-01-28,Wolves Vilnius,F,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.116891,Unknown,2024-25,4049,,Unknown
game_-9216899209773106087,2026-01-28,London Lions,PG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.116997,Unknown,2024-25,4045,,Unknown
game_-2256160928413467742,2026-01-28,London Lions,PG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.117256,Unknown,2024-25,4047,,Unknown
game_1054352068262896050,2026-01-28,Turk Ankara,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.117534,Unknown,2024-25,4045,,Unknown
game_9138562976475418357,2026-01-28,Virtus Bologna,PG,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.117761,Unknown,2024-25,4049,,Unknown
game_-9065672998473911826,2026-01-28,Virtus Bologna,PG,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.118036,Unknown,2024-25,4051,,Unknown
game_-4091198346317471010,2026-01-28,Anadolu Efes Istanbul,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.118302,Unknown,2024-25,4045,,Unknown
game_2014444749424631789,2026-01-28,BC Zalgiris,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.118588,Unknown,2024-25,4045,,Unknown
game_7946947698182345201,2026-01-28,Maccabi Tel Aviv BC,SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.118887,Unknown,2024-25,4043,,Unknown
game_-7928469406512092406,2026-01-28,Valencia Basket,SG,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.119133,Unknown,2024-25,4051,,Unknown
game_5630178328138486681,2026-01-28,Pallacanestro Brescia,F,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.119363,Unknown,2024-25,4045,,Unknown
game_-606466390432198067,2026-01-28,KK Crvena zvezda,PG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.119605,Unknown,2024-25,4047,,Unknown
game_-2584935107512645619,2026-01-28,KK Crvena zvezda,PG,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.119864,Unknown,2024-25,4049,,Unknown
game_2120309664519924263,2026-01-28,Virtus Bologna,PG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.120175,Unknown,2024-25,4043,,Unknown
game_-4569861524447372077,2026-01-28,Virtus Bologna,PG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.120666,Unknown,2024-25,4045,,Unknown
game_8175525985115085006,2026-01-28,Turk Ankara,PG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.120928,Unknown,2024-25,4043,,Unknown
game_-4285970458386169218,2026-01-28,Besiktas JK,C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.121156,Unknown,2024-25,4049,,Unknown
game_-6721835923267094619,2026-01-28,Pallacanestro Trieste,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.121557,Unknown,2024-25,4045,,Unknown
game_5639150079854902851,2026-01-28,Reyer Venezia,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.121832,Unknown,2024-25,4045,,Unknown
game_8732445720075638252,2026-01-28,Reyer Venezia,C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.121996,Unknown,2024-25,4047,,Unknown
game_2282248762415904740,2026-01-28,Reyer Venezia,C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.122168,Unknown,2024-25,4049,,Unknown
game_-3023843192183560526,2026-01-28,Reyer Venezia,C,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.122431,Unknown,2024-25,4051,,Unknown
game_2962541866288487277,2026-01-28,Virtus Bologna,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.122640,Unknown,2024-25,4043,,Unknown
game_-7321087907550160084,2026-01-28,AS Monaco Basket,C,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.122845,Unknown,2024-25,4049,,Unknown
game_8087982736818320894,2026-01-28,AS Monaco Basket,C,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.123094,Unknown,2024-25,4051,,Unknown
game_3921518681107094443,2026-01-28,Baskonia Vitoria-Gasteiz,PG/SG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.123431,Unknown,2024-25,4047,,Unknown
game_-6040831604776465919,2026-01-28,Reyer Venezia,PG/SG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.123738,Unknown,2024-25,4043,,Unknown
game_2231314155526164526,2026-01-28,ALBA Berlin,C,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.123953,Unknown,2024-25,4043,,Unknown
game_-4788113720129174408,2026-01-28,ALBA Berlin,C,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.124142,Unknown,2024-25,4045,,Unknown
game_-1509426071252597935,2026-01-28,ALBA Berlin,C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.124292,Unknown,2024-25,4047,,Unknown
game_-5675363418354535784,2026-01-28,AS Monaco Basket,F,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.124422,Unknown,2024-25,4043,,Unknown
game_-6314519290304442816,2026-01-28,ASVEL Villeurbanne,F,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.124551,Unknown,2024-25,4047,,Unknown
game_-1926771241794009566,2026-01-28,Badalona,F,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.124679,Unknown,2024-25,4047,,Unknown
game_-7148496000962917300,2026-01-28,FC Bayern Munich,F,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.124807,Unknown,2024-25,4043,,Unknown
game_-8625183801819545748,2026-01-28,Olimpia Milano,F,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.124934,Unknown,2024-25,4045,,Unknown
game_2189675891754873560,2026-01-28,Derthona Tortona,PF/C,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.125063,Unknown,2024-25,4047,,Unknown
game_-1998296981143705675,2026-01-28,Le Mans,PF/C,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.125190,Unknown,2024-25,4051,,Unknown
game_2119548395741450845,2026-01-28,ALBA Berlin,SG,2023,2024,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.96666666666667,-1,2026-01-28T15:28:31.125309,Unknown,2024-25,4047,,Unknown
game_-2042871793953677630,2026-01-28,ALBA Berlin,SG,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.125403,Unknown,2024-25,4049,,Unknown
game_-1266711324085870998,2026-01-28,Panathinaikos Athlitikos Omilos,SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.125523,Unknown,2024-25,4045,,Unknown
game_1074226268337577394,2026-01-28,Dinamo Sassari,PF,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.125631,Unknown,2024-25,4049,,Unknown
game_-4429921107030894458,2026-01-28,Dinamo Sassari,PF,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.125721,Unknown,2024-25,4051,,Unknown
game_-3428350676335628559,2026-01-28,Maccabi Tel Aviv BC,PG,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.125839,Unknown,2024-25,4043,,Unknown
game_-540716903526796410,2026-01-28,CB Gran Canaria,PG/SG,2024,2025,0,Unknown,5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.98888888888889,-1,2026-01-28T15:28:31.125980,Unknown,2024-25,4049,,Unknown
game_-261540822135861419,2026-01-28,Promitheas,PG/SG,2022,2023,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.94444444444444,-1,2026-01-28T15:28:31.126071,Unknown,2024-25,4045,,Unknown
game_1166795503747348667,2026-01-28,Tofas Bursa,PG/SG,2025,2026,0,Unknown,5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,7,,13,,0,,45.01111111111111,-1,2026-01-28T15:28:31.126206,Unknown,2024-25,4051,,Unknown
game_6727559935519370437,2026-01-28,Real Madrid,PF,2021,2022,0,Unknown,5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,7,,13,,0,,44.922222222222224,-1,2026-01-28T15:28:31.126303,Unknown,2024-25,4043,,Unknown
