attendance,away_3p_attempts,away_3p_made,away_3p_pct,away_assists,away_blocks,away_fg_attempts,away_fg_made,away_fg_pct,away_fouls,away_ft_attempts,away_ft_made,away_ft_pct,away_q1,away_q2,away_q3,away_q4,away_rebounds,away_rest_days,away_score,away_steals,away_team,away_travel_distance,away_turnovers,date,defensive_rating,game_id,home_3p_attempts,home_3p_made,home_3p_pct,home_assists,home_blocks,home_fg_attempts,home_fg_made,home_fg_pct,home_fouls,home_ft_attempts,home_ft_made,home_ft_pct,home_q1,home_q2,home_q3,home_q4,home_rebounds,home_rest_days,home_score,home_steals,home_team,home_travel_distance,home_turnovers,home_win,league,offensive_rating,overtime,pace,pace_estimate,point_diff,processed_at,referees,season,total_points,true_shooting_pct,venue
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,C,,13,2026-01-28,,game_8885824023248491713,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Pallacanestro Brescia,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.840410,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,F,,13,2026-01-28,,game_-6872753381281127753,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,CB Gran Canaria,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.085722,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PF/C,,13,2026-01-28,,game_-8584233231159371904,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,KK Crvena zvezda,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.808313,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_-649503021042523125,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Basket Cremona,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.948006,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG/SG,,13,2026-01-28,,game_851012784822950517,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Galatasaray SK,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.845825,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_-701993531336410322,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Bahçeşehir Koleji SK,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.104384,Unknown,2024-25,4049,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Houston Rockets,,13,2026-01-28,,game_-647350422362878440,3,1,0.333,20,4,8,4,0.5,20,4,1,0.25,0,0,0,0,35,,9,7,"Mon, Jan 27, 2020",,13,1,Unknown,,0,,0.1,9,2026-01-28T15:28:30.704280,Unknown,2024-25,9,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,C,,13,2026-01-28,,game_-1856391231822207210,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Dinamo Sassari,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.197317,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG,,13,2026-01-28,,game_4599883381188451840,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Victoria Libertas Pallacanestro,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.179551,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,C,,13,2026-01-28,,game_-3642964270385515932,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,FC Bayern Munich,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.146468,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG/F,,13,2026-01-28,,game_7275799127914843177,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Promitheas,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.091283,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF/C,,13,2026-01-28,,game_-7799471376793064811,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Baskonia Vitoria-Gasteiz,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.843720,Unknown,2024-25,4043,,Unknown
5000,3,1,0.333,20,4,10,5,0.5,20,5,2,0.4,0,0,0,0,35,,10,7,4,,13,2026-01-28,,game_-600605418059741384,6,2,0.333,20,4,12,6,0.5,20,5,2,0.4,0,0,0,0,35,,12,7,Unknown,,13,1,Unknown,,0,,0.24444444444444444,2,2026-01-28T15:28:30.662324,Unknown,2024-25,22,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,C,,13,2026-01-28,,game_3497680903091840880,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Mersin MSK,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.038291,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF/C,,13,2026-01-28,,game_-4828007201934754838,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Napoli Basket (2016),,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.176561,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF,,13,2026-01-28,,game_4708827413257556779,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,KK Buducnost,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.935955,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF,,13,2026-01-28,,game_-8271396548255703636,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Panionios GSS,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.190861,Unknown,2024-25,4051,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Toronto Raptors,,13,2026-01-28,,game_2363100165095131115,3,1,0.333,20,4,8,4,0.5,20,4,1,0.25,0,0,0,0,35,,8,7,"Sat, Jan 18, 2020",,13,1,Unknown,,0,,0.08888888888888889,8,2026-01-28T15:28:30.696668,Unknown,2024-25,8,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_1358494953602460043,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,PBC CSKA Moscow,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.901628,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_1470693022330597240,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Maccabi Tel Aviv BC,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.978568,Unknown,2024-25,4049,,Unknown
5000,36,12,0.333,20,4,74,37,0.5,20,17,14,0.824,0,0,0,0,35,,74,7,Giessen 4,,13,2026-01-28,,game_4422042324513558514,30,10,0.333,20,4,64,32,0.5,20,15,12,0.8,0,0,0,0,35,,64,7,Nuernberg,,13,0,Unknown,,0,,1.5333333333333334,-10,2026-01-28T15:28:31.259016,Unknown,2024-25,138,,Unknown
5000,0,0,0,20,4,2,1,0.5,20,3,0,0.0,0,0,0,0,35,,3,7,19,,13,2026-01-28,,game_287739742551258275,12,4,0.333,20,4,28,14,0.5,20,8,5,0.625,0,0,0,0,35,,29,7,PF,,13,1,Unknown,,0,,0.35555555555555557,26,2026-01-28T15:28:30.668956,Unknown,2024-25,32,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PF,,13,2026-01-28,,game_-288427257154902459,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Cluj-Napoca,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.800466,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG/SG,,13,2026-01-28,,game_-8734037585696479368,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Reyer Venezia,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.819902,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_9138562976475418357,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Virtus Bologna,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.117761,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_-7305153885916768110,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,KK Crvena zvezda,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.848222,Unknown,2024-25,4051,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Washington Wizards,,13,2026-01-28,,game_-1821516421537897211,3,1,0.333,20,4,6,3,0.5,20,4,1,0.25,0,0,0,0,35,,7,7,"Wed, Jan 8, 2020",,13,1,Unknown,,0,,0.07777777777777778,7,2026-01-28T15:28:30.687610,Unknown,2024-25,7,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_-2346080377928799662,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,ALBA Berlin,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.803812,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,F,,13,2026-01-28,,game_-8258432265959486061,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Anadolu Efes Istanbul,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.839775,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_-3174152588997053580,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Treviso Basket,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.811274,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG/SG,,13,2026-01-28,,game_-3672305055210334575,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Scafati,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.109958,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_-5763995063184868061,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,APU Udine,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.196261,Unknown,2024-25,4051,,Unknown
5000,39,13,0.333,20,4,80,40,0.5,20,19,16,0.842,0,0,0,0,35,,80,7,Olympia.,,13,2026-01-28,,game_-6626527170405964041,45,15,0.333,20,4,90,45,0.5,20,21,18,0.857,0,0,0,0,35,,91,7,Crvena zv.,,13,1,Unknown,,0,,1.9,11,2026-01-28T15:28:30.731491,Unknown,2024-25,171,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF/C,,13,2026-01-28,,game_-4369713363397023202,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Pallacanestro Brescia,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.025404,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_-4788113720129174408,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,ALBA Berlin,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.124142,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_-7865264808666092624,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Real Madrid,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.984985,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_1258614653061840592,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,London Lions,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.192249,Unknown,2024-25,4051,,Unknown
5000,36,12,0.333,20,4,74,37,0.5,20,18,15,0.833,0,0,0,0,35,,75,7,Vechta,,13,2026-01-28,,game_-1192204346285735643,36,12,0.333,20,4,76,38,0.5,20,18,15,0.833,0,0,0,0,35,,77,7,Ulm,,13,1,Unknown,,0,,1.6888888888888889,2,2026-01-28T15:28:31.241292,Unknown,2024-25,152,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_-4561130424672423923,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Dubai Basketball,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.780296,Unknown,2024-25,4051,,Unknown
5000,39,13,0.333,20,4,82,41,0.5,20,19,16,0.842,0,0,0,0,35,,82,7,Bayreuth,,13,2026-01-28,,game_-8079687358601953911,45,15,0.333,20,4,90,45,0.5,20,21,18,0.857,0,0,0,0,35,,90,7,Koeln,,13,1,Unknown,,0,,1.9111111111111112,8,2026-01-28T15:28:31.255829,Unknown,2024-25,172,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,F,,13,2026-01-28,,game_3694072200833179547,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Hamburg Towers,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.056443,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_-5000987591682838630,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Reyer Venezia,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.157425,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_7605409594033180732,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,FC Barcelona,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.813861,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_-978638000328391778,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,KK Neptunas,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.964601,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_-6747358095084336341,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,KK Buducnost,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.954259,Unknown,2024-25,4045,,Unknown
5000,33,11,0.333,20,4,68,34,0.5,20,16,13,0.812,0,0,0,0,35,,68,7,London L.,,13,2026-01-28,,game_-790806532832111814,33,11,0.333,20,4,66,33,0.5,20,16,13,0.812,0,0,0,0,35,,67,7,Chemnitz,,13,0,Unknown,,0,,1.5,-1,2026-01-28T15:28:30.764842,Unknown,2024-25,135,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,C,,13,2026-01-28,,game_-5855996225574394439,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,KK Spartak Subotica,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.213621,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,F/PF,,13,2026-01-28,,game_5287503192001108746,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Dinamo Sassari,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.795022,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PF/C,,13,2026-01-28,,game_-1330709447400376758,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Victoria Libertas Pallacanestro,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.001228,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,C,,13,2026-01-28,,game_1284961542840126473,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,ALBA Berlin,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.963881,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_-2456990340722502823,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Hapoel Jerusalem BC,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.186487,Unknown,2024-25,4051,,Unknown
5000,33,11,0.333,20,4,68,34,0.5,20,16,13,0.812,0,0,0,0,35,,68,7,Goettin.,,13,2026-01-28,,game_-2819791307838467214,30,10,0.333,20,4,62,31,0.5,20,15,12,0.8,0,0,0,0,35,,63,7,Leverku.,,13,0,Unknown,,0,,1.4555555555555555,-5,2026-01-28T15:28:31.265230,Unknown,2024-25,131,,Unknown
5000,36,12,0.333,20,4,74,37,0.5,20,18,15,0.833,0,0,0,0,35,,75,7,Real Mad.,,13,2026-01-28,,game_570113710479361063,45,15,0.333,20,4,90,45,0.5,20,21,18,0.857,0,0,0,0,35,,90,7,Crvena zv.,,13,1,Unknown,,0,,1.8333333333333333,15,2026-01-28T15:28:30.745771,Unknown,2024-25,165,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PF,,13,2026-01-28,,game_-2012936164505765476,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Badalona,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.063319,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_755436127896994279,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Aquila Trento,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.793201,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PF,,13,2026-01-28,,game_285684183984998235,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Reggio Emilia,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.922091,Unknown,2024-25,4047,,Unknown
5000,48,16,0.333,20,4,98,49,0.5,20,22,19,0.864,0,0,0,0,35,,98,7,Bamberg,,13,2026-01-28,,game_9102092431767701092,36,12,0.333,20,4,74,37,0.5,20,18,15,0.833,0,0,0,0,35,,75,7,Braunschw.,,13,0,Unknown,,0,,1.9222222222222223,-23,2026-01-28T15:28:31.250265,Unknown,2024-25,173,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG,,13,2026-01-28,,game_-8108349317507730170,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Valencia Basket,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.944029,Unknown,2024-25,4043,,Unknown
5000,45,15,0.333,20,4,90,45,0.5,20,21,18,0.857,0,0,0,0,35,,90,7,Unknown,,13,2026-01-28,,game_6513917505017961898,39,13,0.333,20,4,80,40,0.5,20,19,16,0.842,0,0,0,0,35,,80,7,Gran Canaria-Valencia,,13,0,Unknown,,0,,1.8888888888888888,-10,2026-01-28T15:28:31.228131,Unknown,2024-25,170,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_7607260480960226743,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Aris BC,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.910426,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF,,13,2026-01-28,,game_1477501435639578092,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Panathinaikos Athlitikos Omilos,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.956796,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG,,13,2026-01-28,,game_-5474495886413090573,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Dinamo Sassari,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.028705,Unknown,2024-25,4045,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Unknown,,13,2026-01-28,,game_-8909999520715707028,3,1,0.333,20,4,6,3,0.5,20,4,1,0.25,0,0,0,0,35,,6,7,@Miami,,13,1,Unknown,,0,,0.06666666666666667,6,2026-01-28T15:28:30.675309,Unknown,2024-25,6,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,C,,13,2026-01-28,,game_3819131533938379709,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Real Madrid,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.878688,Unknown,2024-25,4049,,Unknown
5000,42,14,0.333,20,4,84,42,0.5,20,20,17,0.85,0,0,0,0,35,,85,7,Barca,,13,2026-01-28,,game_-7264532241361202315,33,11,0.333,20,4,68,34,0.5,20,16,13,0.812,0,0,0,0,35,,69,7,Paris,,13,0,Unknown,,0,,1.711111111111111,-16,2026-01-28T15:28:30.728655,Unknown,2024-25,154,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF/C,,13,2026-01-28,,game_-1090894217801238731,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Panathinaikos Athlitikos Omilos,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.876961,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_-1282916101649161500,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Real Madrid,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.059538,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_-8404012765203178294,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Aquila Trento,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.883203,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,C,,13,2026-01-28,,game_-7599042711415353560,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Napoli Basket (2016),,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.097528,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF/C,,13,2026-01-28,,game_9053147548173833884,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Fortitudo Bologna,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.131348,Unknown,2024-25,4043,,Unknown
